"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Fri May 22 17:20:56 GMT 2026","Fri May 22 17:20:56 GMT 2026","0","tests.ai_edited_test.utils","test_ai_ie_utils","TestComputeMetrics","","","test_compute_metrics_with_mock_evaluator",""
"passed","Fri May 22 17:09:18 GMT 2026","Fri May 22 17:09:18 GMT 2026","0","tests.transformers.llama","test_modeling","LlamaModelTest","","","test_tie_weight",""
"passed","Fri May 22 17:20:41 GMT 2026","Fri May 22 17:20:41 GMT 2026","0","tests.ai_edited_test.cli","test_ai_export","TestCheckDownloadRepo","","","test_local_file_path","Test local file path triggers isfile branch."
"passed","Fri May 22 17:11:00 GMT 2026","Fri May 22 17:11:02 GMT 2026","2260","tests.transformers.qwen2_5_vl","test_modeling","Qwen2_5_VLIntegrationTest","","","test_model_tiny_logits_batch_wo_image",""
"passed","Fri May 22 17:20:48 GMT 2026","Fri May 22 17:20:48 GMT 2026","0","tests.ai_edited_test.cli","test_ai_generating_args","TestGeneratingArguments","","","test_enable_thinking_true","Test setting enable_thinking to True."
"passed","Fri May 22 17:20:41 GMT 2026","Fri May 22 17:20:41 GMT 2026","1","tests.ai_edited_test.cli","test_ai_ernie_top2_gate","TestMaskedFill","","","test_basic_masking","Test that masked_fill replaces values where mask is True."
"passed","Fri May 22 17:20:57 GMT 2026","Fri May 22 17:20:57 GMT 2026","2","tests.ai_edited_test.utils","test_ai_optimizer","TestAdamWCustomAdamwCustom","","","test_skip_update_returns_early",""
"passed","Fri May 22 17:20:50 GMT 2026","Fri May 22 17:20:50 GMT 2026","0","tests.ai_edited_test.datasets","test_ai_mm_plugin","TestMMPluginMixin","","","test_validate_messages_mismatch_audio","Test validation when number of audios doesn't match placeholders."
"passed","Fri May 22 17:20:56 GMT 2026","Fri May 22 17:20:56 GMT 2026","1","tests.ai_edited_test.transformers","test_ai_vocab_utils","TestCalculatePaddedVocabSize","","","test_negative_vocab_size_raises",""
"passed","Fri May 22 17:10:20 GMT 2026","Fri May 22 17:10:23 GMT 2026","2512","tests.transformers.paddleocr_vl","test_processor","PaddleOCRVLProcessorTest","","","test_processor_to_json_string",""
"passed","Fri May 22 17:20:57 GMT 2026","Fri May 22 17:20:57 GMT 2026","0","tests.ai_edited_test.utils","test_ai_image_utils","TestBbox","","","test_set_negative_height_raises",""
"passed","Fri May 22 17:02:09 GMT 2026","Fri May 22 17:02:09 GMT 2026","9","tests.transformers.deepseek_v3","test_modeling","DeepseekV3ModelTest","","","test_pretrained_config_save_load",""
"passed","Fri May 22 16:58:21 GMT 2026","Fri May 22 16:58:21 GMT 2026","0","tests.dataset","test_collate","TestCalcPaddingSize","","","test_sequence_parallel_uses_tp_size",""
"skipped","Fri May 22 17:20:56 GMT 2026","Fri May 22 17:20:56 GMT 2026","1","tests.ai_edited_test.utils","test_ai_aistudio_download","TestValidateTokenToSend","","","test_write_action_no_token_raises",""
"skipped","Fri May 22 17:20:56 GMT 2026","Fri May 22 17:20:56 GMT 2026","0","tests.ai_edited_test.utils","test_ai_ie_utils","TestGetRelationTypeDict","","","test_empty_data",""
"passed","Fri May 22 17:20:55 GMT 2026","Fri May 22 17:20:55 GMT 2026","13","tests.ai_edited_test.transformers","test_ai_kimi_k2_tokenizer","TestKimiK2TikTokenTokenizer","","","test_tokenizer_roundtrip","Test that encode then decode produces consistent results."
"passed","Fri May 22 17:14:46 GMT 2026","Fri May 22 17:14:48 GMT 2026","1811","tests.transformers.qwen2_vl","test_processor","Qwen2VLProcessorTest","","","test_unstructured_kwargs_batched_video",""
"passed","Fri May 22 17:17:20 GMT 2026","Fri May 22 17:17:22 GMT 2026","1614","tests.transformers.qwen3_vl","test_processor","Qwen3VLProcessorTest","","","test_chat_template_jinja_kwargs","Tests that users can pass any kwargs and they will be used in jinja templates."
"passed","Fri May 22 17:20:51 GMT 2026","Fri May 22 17:20:51 GMT 2026","1","tests.ai_edited_test.nn","test_ai_moe_all_to_all","TestAlltoAllAsync","","","test_forward_with_fn_args","Test forward with additional fn_args."
"passed","Fri May 22 17:20:51 GMT 2026","Fri May 22 17:20:51 GMT 2026","7","tests.ai_edited_test.nn","test_ai_moe_all_gather","TestAllgatherAsync","","","test_group_none_uses_model_parallel","Test that group=None uses model parallel group from fleet."
"passed","Fri May 22 17:15:02 GMT 2026","Fri May 22 17:15:02 GMT 2026","8","tests.transformers.qwen2moe","test_modeling","Qwen2MoeModelTest","","","test_pretrained_config_save_load",""
"passed","Fri May 22 17:20:50 GMT 2026","Fri May 22 17:20:50 GMT 2026","2","tests.ai_edited_test.datasets","test_ai_mix_datasets","TestInterLeaveDataset","","","test_iter_with_shuffle",""
"skipped","Fri May 22 17:20:40 GMT 2026","Fri May 22 17:20:40 GMT 2026","1","tests.ai_edited_test.cli","test_ai_deepseek_v3_kernel","TestActQuant","","","test_act_quant_scale_shape","Test act_quant returns correct scale shape."
"passed","Fri May 22 17:20:40 GMT 2026","Fri May 22 17:20:40 GMT 2026","1","tests.ai_edited_test.cli","test_ai_deepseek_v3_moe_layer","TestRecordStreamForMultiInput","","","test_single_tensor","Test with a single tensor input."
"skipped","Fri May 22 17:20:38 GMT 2026","Fri May 22 17:20:38 GMT 2026","0","tests.transformers","test_hf_video_processor","TestHFMultiSourceVideoProcessor","","","test_model_scope",""
"passed","Fri May 22 17:20:41 GMT 2026","Fri May 22 17:20:41 GMT 2026","3","tests.ai_edited_test.cli","test_ai_finetuning_args","TestGetTrainArgs","","","test_get_train_args_flashmask_requires_attn_mask","Test get_train_args raises ValueError when flashmask is used without use_attn_mask_startend_row_indices."
"passed","Fri May 22 17:20:53 GMT 2026","Fri May 22 17:20:53 GMT 2026","0","tests.ai_edited_test.nn","test_ai_topk_gate","TestFusedGateDetachMatmul","","","test_backward_weight_stop_gradient","Test backward pass when weight has stop_gradient=True."
"passed","Fri May 22 17:08:25 GMT 2026","Fri May 22 17:08:25 GMT 2026","1","tests.transformers.gpt_oss","test_modeling","GptOssModelTest","","","test_beam_search_generate",""
"passed","Fri May 22 17:20:57 GMT 2026","Fri May 22 17:20:57 GMT 2026","0","tests.ai_edited_test.utils","test_ai_image_utils","TestBbox","","","test_hdistance_overlapping",""
"passed","Fri May 22 17:20:52 GMT 2026","Fri May 22 17:20:52 GMT 2026","1","tests.ai_edited_test.nn","test_ai_moe_deepep_gate","TestMoEGateMixin","","","test_gate_score_func_unknown_defaults_softmax","Test that unknown scoring function defaults to softmax."
"passed","Fri May 22 17:09:20 GMT 2026","Fri May 22 17:09:20 GMT 2026","336","tests.transformers.llama","test_tokenizer","TestTokenizer","","","test_slow_tokenizer_from_pretrained",""
"passed","Fri May 22 17:08:35 GMT 2026","Fri May 22 17:08:35 GMT 2026","1","tests.transformers.kimi_k2","test_modeling","KimiK2ModelTest","","","test_tie_weight",""
"passed","Fri May 22 17:20:53 GMT 2026","Fri May 22 17:20:53 GMT 2026","1","tests.ai_edited_test.quantization","test_ai_quantization_utils","TestQuantizationUtils","","","test_convert_to_quantize_state_dict_unsupported_algo",""
"passed","Fri May 22 17:20:39 GMT 2026","Fri May 22 17:20:39 GMT 2026","0","tests.ai_edited_test.cli","test_ai_convert_ckpt_sft","TestIsNeedTranspose","","","test_kv_up_weight","Test that memory_recompute_att.kv_up_weight needs transpose."
"skipped","Fri May 22 17:20:39 GMT 2026","Fri May 22 17:20:39 GMT 2026","0","tests.utils","test_import_utils","ImportUntilsTest","","","test_install_specific_package",""
"passed","Fri May 22 17:20:53 GMT 2026","Fri May 22 17:20:53 GMT 2026","0","tests.ai_edited_test.peft","test_ai_auto_lora_model","TestLoRAAutoModel","","","test_merge_auto_dist_configs_dict_input","Test merge_auto_dist_configs with dict input returns as-is."
"passed","Fri May 22 17:20:54 GMT 2026","Fri May 22 17:20:54 GMT 2026","0","tests.ai_edited_test.trainer","test_ai_reshard_v2","TestMergeTensors","","","test_padded_tensor_truncated","Test that padded tensor is truncated to correct shape."
"passed","Fri May 22 17:20:53 GMT 2026","Fri May 22 17:20:53 GMT 2026","1","tests.ai_edited_test.peft","test_ai_auto_lora_model","TestLoRAAutoModel","","","test_restore_layer_map","Test that restore_layer_map maps LoRAAutoLinear to nn.Linear."
"passed","Fri May 22 17:20:53 GMT 2026","Fri May 22 17:20:53 GMT 2026","0","tests.ai_edited_test.nn","test_ai_sink_impl","TestSinkAttentionForward","","","test_import","Test that sink_attention_forward can be imported."
"passed","Fri May 22 17:20:50 GMT 2026","Fri May 22 17:20:50 GMT 2026","1","tests.ai_edited_test.nn","test_ai_dpo_loss","TestCalDpoLoss","","","test_simpo_loss","Test cal_dpo_loss with simpo loss type."
"passed","Fri May 22 17:20:48 GMT 2026","Fri May 22 17:20:48 GMT 2026","0","tests.ai_edited_test.cli","test_ai_model_args","TestModelArguments","","","test_rope_3d",""
"passed","Fri May 22 17:20:55 GMT 2026","Fri May 22 17:20:55 GMT 2026","0","tests.ai_edited_test.transformers","test_ai_image_transforms","TestIsPaddleTensor","","","test_numpy_array",""
"passed","Fri May 22 17:20:54 GMT 2026","Fri May 22 17:20:54 GMT 2026","0","tests.ai_edited_test.transformers","test_ai_aistudio_utils","TestAistudioUtils","","","test_unauthorized_error","Test UnauthorizedError can be raised and caught."
"passed","Fri May 22 17:20:54 GMT 2026","Fri May 22 17:20:54 GMT 2026","0","tests.ai_edited_test.trainer","test_ai_uc_load_dynamic","TestDistributedSendRecv","","","test_function_exists","Test that distributed_send_recv is callable."
"passed","Fri May 22 17:20:57 GMT 2026","Fri May 22 17:20:57 GMT 2026","2","tests.ai_edited_test.utils","test_ai_optimizer","TestAdamWCustomAdamwCustom","","","test_no_decay_sets_coeff_zero",""
"passed","Fri May 22 17:20:56 GMT 2026","Fri May 22 17:20:56 GMT 2026","0","tests.ai_edited_test.utils","test_ai_download_common","TestGetPointerPath","","","test_path_traversal_raises",""
"passed","Fri May 22 17:20:41 GMT 2026","Fri May 22 17:20:41 GMT 2026","1","tests.ai_edited_test.cli","test_ai_ernie_top2_gate","TestMaskedFill","","","test_2d_tensor","Test masked_fill with 2D tensor."
"passed","Fri May 22 17:20:53 GMT 2026","Fri May 22 17:20:53 GMT 2026","2","tests.ai_edited_test.nn","test_ai_topk_gate","TestTopKGateInit","","","test_init_global_aux_loss","Test initialization with global_aux_loss=True."
"passed","Fri May 22 17:20:50 GMT 2026","Fri May 22 17:20:50 GMT 2026","0","tests.ai_edited_test.datasets","test_ai_rlhf_protocol","TestUnionNumpyDict","","","test_basic_union",""
"passed","Fri May 22 17:20:54 GMT 2026","Fri May 22 17:20:54 GMT 2026","0","tests.ai_edited_test.trainer","test_ai_reshard_common","TestNodeModelState","","","test_add_weights_with_rank","Test adding weights with rank."
"passed","Fri May 22 17:01:47 GMT 2026","Fri May 22 17:01:47 GMT 2026","4","tests.peft","test_quant_lora","TestQuantedLoraLayer","","","test_forward",""
"passed","Fri May 22 17:20:54 GMT 2026","Fri May 22 17:20:54 GMT 2026","0","tests.ai_edited_test.transformers","test_ai_audio_utils","TestAudioUtils","","","test_spectrogram_multidim_input",""
"passed","Fri May 22 17:15:01 GMT 2026","Fri May 22 17:15:01 GMT 2026","326","tests.transformers.qwen2moe","test_modeling","Qwen2MoeModelTest","","","test_model_decoder_model",""
"passed","Fri May 22 17:20:56 GMT 2026","Fri May 22 17:20:56 GMT 2026","0","tests.ai_edited_test.utils","test_ai_env","TestEnvUtils","","","test_get_sub_home",""
"passed","Fri May 22 17:20:56 GMT 2026","Fri May 22 17:20:56 GMT 2026","0","tests.ai_edited_test.utils","test_ai_doc_parser","TestDocParserExpandImageToA4Size","","","test_a4_ratio_no_change",""
"passed","Fri May 22 17:20:49 GMT 2026","Fri May 22 17:20:49 GMT 2026","0","tests.ai_edited_test.data","test_ai_dist_dataloader","TestDummyDataset","","","test_import","Test that DummyDataset can be imported."
"passed","Fri May 22 17:20:52 GMT 2026","Fri May 22 17:20:52 GMT 2026","1","tests.ai_edited_test.nn","test_ai_moe_deepep_gate","TestMoEGateMixin","","","test_capacity_asserts_positive","Test _capacity raises assertion when capacity is 0."
"passed","Fri May 22 17:20:52 GMT 2026","Fri May 22 17:20:52 GMT 2026","1","tests.ai_edited_test.nn","test_ai_pp_model","TestParseArgs","","","test_single_tensor_input","Test parse_args with a single tensor argument."
"passed","Fri May 22 17:20:48 GMT 2026","Fri May 22 17:20:48 GMT 2026","0","tests.ai_edited_test.cli","test_ai_gc_callback","TestGCCallback","","","test_on_step_end_with_gc_interval_zero","Test on_step_end does not trigger gc when gc_interval == 0."
"passed","Fri May 22 17:20:48 GMT 2026","Fri May 22 17:20:48 GMT 2026","1","tests.ai_edited_test.cli","test_ai_logging_callback","TestLoggingCallback","","","test_on_log_removes_total_flos","Test that on_log removes 'total_flos' from logs."
"passed","Fri May 22 17:20:50 GMT 2026","Fri May 22 17:20:50 GMT 2026","1","tests.ai_edited_test.nn","test_ai_attention_utils","TestRepeatKV","","","test_repeat_kv_n_rep_2","When n_rep is 2, the key/value heads should be repeated twice."
"passed","Fri May 22 17:20:50 GMT 2026","Fri May 22 17:20:50 GMT 2026","0","tests.ai_edited_test.datasets","test_ai_mm_plugin","TestCheckVideoIsNestedImages","","","test_nested_images",""
"passed","Fri May 22 17:20:40 GMT 2026","Fri May 22 17:20:40 GMT 2026","1","tests.ai_edited_test.cli","test_ai_deepseek_v3_fp8","TestFP8LinearFunction","","","test_original_linear_saved_correctly","Test that original_linear was saved before monkey-patching."
"skipped","Fri May 22 17:09:18 GMT 2026","Fri May 22 17:09:18 GMT 2026","1","tests.transformers.llama","test_modeling","Llama3ModelIntegrationTest","","","test_inference_no_attention",""
"passed","Fri May 22 17:15:10 GMT 2026","Fri May 22 17:15:11 GMT 2026","1315","tests.transformers.qwen2moe","test_modeling","Qwen2MoeCompatibilityTest","","","test_Qwen2Moe_converter_from_local_dir",""
"passed","Fri May 22 17:20:52 GMT 2026","Fri May 22 17:20:52 GMT 2026","1","tests.ai_edited_test.nn","test_ai_moe_deepep_gate","TestStandardMoEGate","","","test_import","Test that StandardMoEGate can be imported."
"passed","Fri May 22 17:20:39 GMT 2026","Fri May 22 17:20:39 GMT 2026","0","tests.ai_edited_test.cli","test_ai_convert_ckpt_sft","TestRegexPatterns","","","test_expert_w2_re","Test _EXPERT_W2_RE pattern matching."
"passed","Fri May 22 16:58:12 GMT 2026","Fri May 22 16:58:12 GMT 2026","492","tests.data","test_blendable_dataset","TestToolHelpers","","","test_build_blending_indices_version_0_1_2_0",""
"passed","Fri May 22 17:20:57 GMT 2026","Fri May 22 17:20:57 GMT 2026","0","tests.ai_edited_test.utils","test_ai_image_utils","TestPil2Base64","","","test_default_format",""
"passed","Fri May 22 17:20:40 GMT 2026","Fri May 22 17:20:40 GMT 2026","0","tests.ai_edited_test.cli","test_ai_ernie_callbacks_init","TestCallbacksInit","","","test_sp_grad_sync_callback_importable","Test SPGradSyncCallback is importable."
"passed","Fri May 22 17:20:39 GMT 2026","Fri May 22 17:20:39 GMT 2026","1","tests.ai_edited_test.cli","test_ai_dataset_formatting","TestConversationsFormattingFunction","","","test_format_single",""
"skipped","Fri May 22 17:06:08 GMT 2026","Fri May 22 17:06:10 GMT 2026","2699","tests.transformers.glm4v_moe","test_processor","Glm4vMoeProcessorTest","","","test_prepare_and_validate_optional_call_args",""
"passed","Fri May 22 17:20:51 GMT 2026","Fri May 22 17:20:51 GMT 2026","0","tests.ai_edited_test.nn","test_ai_moe_block","TestMoEStatics","","","test_is_paddle_layer","Test that MoEStatics is a subclass of nn.Layer."
"passed","Fri May 22 17:20:55 GMT 2026","Fri May 22 17:20:55 GMT 2026","1","tests.ai_edited_test.transformers","test_ai_image_transforms","TestResize","","","test_resize_channels_first",""
"passed","Fri May 22 17:20:50 GMT 2026","Fri May 22 17:20:50 GMT 2026","1","tests.ai_edited_test.datasets","test_ai_datasets_data_utils","TestConvertToTokensForPT","","","test_multi_content_join","Test that multiple content entries are joined with newline."
"passed","Fri May 22 17:20:32 GMT 2026","Fri May 22 17:20:33 GMT 2026","802","tests.transformers","test_hf_tokenizer","TestHFTokenizer","","","test_batch_encode_plus",""
"passed","Fri May 22 17:20:53 GMT 2026","Fri May 22 17:20:53 GMT 2026","0","tests.ai_edited_test.trainer","test_ai_ckpt_converter","TestCheckpointConverter","","","test_class_exists","Test that CheckpointConverter class is importable."
"passed","Fri May 22 17:20:55 GMT 2026","Fri May 22 17:20:55 GMT 2026","1","tests.ai_edited_test.transformers","test_ai_dpo_criterion","TestDPOLoss","","","test_simpo_loss",""
"passed","Fri May 22 17:02:19 GMT 2026","Fri May 22 17:02:24 GMT 2026","4948","tests.transformers.deepseek_v3","test_modeling","DeepseekV3CompatibilityTest","","","test_DeepseekV3_converter_from_local_dir",""
"passed","Fri May 22 17:19:21 GMT 2026","Fri May 22 17:19:22 GMT 2026","1083","tests.transformers.qwen3moe","test_modeling","Qwen3MoeModelTest","","","test_determinism",""
"passed","Fri May 22 17:20:57 GMT 2026","Fri May 22 17:20:57 GMT 2026","0","tests.ai_edited_test.utils","test_ai_image_utils","TestBbox","","","test_from_points_invalid_height_raises",""
"passed","Fri May 22 17:20:51 GMT 2026","Fri May 22 17:20:51 GMT 2026","1","tests.ai_edited_test.nn","test_ai_moe_block","TestCreateMoeBlock","","","test_alltoall_mode","Test create_moe_block with moe_mode='alltoall'."
"passed","Fri May 22 17:20:39 GMT 2026","Fri May 22 17:20:39 GMT 2026","0","tests.ai_edited_test.cli","test_ai_data_args","TestDataArguments","","","test_default_processor_values","Test default processor-related values."
"passed","Fri May 22 17:20:55 GMT 2026","Fri May 22 17:20:55 GMT 2026","0","tests.ai_edited_test.transformers","test_ai_dpo_criterion","TestDPOCriterionInit","","","test_init_without_dpo_config_raises",""
"passed","Fri May 22 17:20:49 GMT 2026","Fri May 22 17:20:49 GMT 2026","0","tests.ai_edited_test.datasets","test_ai_collate","TestCalcPaddingSize","","","test_with_sp_not_enabled","Test when sequence_parallel is False, sp_size is ignored."
"passed","Fri May 22 17:20:56 GMT 2026","Fri May 22 17:20:56 GMT 2026","2","tests.ai_edited_test.transformers","test_ai_optimization","TestLinearAnnealingWithWarmupDecay","","","test_returns_min_lr_after_decay_step",""
"passed","Fri May 22 17:17:02 GMT 2026","Fri May 22 17:17:02 GMT 2026","17","tests.transformers.qwen3_vl","test_modeling_fleet","Qwen3VLFleetPositionalEncodingTest","","","test_fast_pos_embed_interpolate_matches_legacy_reference_with_expected_tolerance",""
"passed","Fri May 22 17:20:55 GMT 2026","Fri May 22 17:20:55 GMT 2026","3","tests.ai_edited_test.transformers","test_ai_contrastive_loss","TestMatryoshkaContrastiveLoss","","","test_forward_with_matryoshka_dims","Test forward with matryoshka dims (reduced dimension computation)."
"passed","Fri May 22 17:20:48 GMT 2026","Fri May 22 17:20:48 GMT 2026","0","tests.ai_edited_test.cli","test_ai_load_hf_ckpt","TestGetHfPrefix","","","test_first_segment_first_layer",""
"passed","Fri May 22 17:20:55 GMT 2026","Fri May 22 17:20:55 GMT 2026","1","tests.ai_edited_test.transformers","test_ai_contrastive_loss","TestMatryoshkaInfclLoss","","","test_custom_head_dim","Test initialization with custom head_dim."
"passed","Fri May 22 17:07:32 GMT 2026","Fri May 22 17:07:32 GMT 2026","0","tests.transformers.glm_moe_dsa","test_modeling","GlmMoeDsaModelTest","","","test_save_load",""
"passed","Fri May 22 17:20:50 GMT 2026","Fri May 22 17:20:50 GMT 2026","0","tests.ai_edited_test.datasets","test_ai_formatter","TestStringFormatter","","","test_apply_invalid_slot_type_raises","StringFormatter with int slot raises ValueError during __post_init__
        because int has no placeholder."
"passed","Fri May 22 17:20:41 GMT 2026","Fri May 22 17:20:41 GMT 2026","0","tests.ai_edited_test.cli","test_ai_ernie_workflow","TestGetTpSplitCkpt","","","test_negative_rank_uses_zero","Test that negative tensor_parallel_rank defaults to 0."
"passed","Fri May 22 17:11:38 GMT 2026","Fri May 22 17:11:40 GMT 2026","1660","tests.transformers.qwen2_5_vl","test_processor","Qwen2_5_VLProcessorTest","","","test_doubly_passed_kwargs",""
"passed","Fri May 22 17:20:50 GMT 2026","Fri May 22 17:20:50 GMT 2026","0","tests.ai_edited_test.datasets","test_ai_rlhf_protocol","TestDataProto","","","test_check_consistency_bad_non_tensor",""
"passed","Fri May 22 17:19:27 GMT 2026","Fri May 22 17:19:27 GMT 2026","432","tests.transformers.qwen3moe","test_modeling","Qwen3MoeModelTest","","","test_model_causal_lm",""
"passed","Fri May 22 17:20:51 GMT 2026","Fri May 22 17:20:51 GMT 2026","3","tests.ai_edited_test.nn","test_ai_moe_alltoall_layer","TestMOEAlltoAllLayerFusedGateLogitsProcess","","","test_fused_gate_logits_process_group_experts","Test fused_gate_logits_process with group_experts=True."
"passed","Fri May 22 17:20:54 GMT 2026","Fri May 22 17:20:54 GMT 2026","1","tests.ai_edited_test.trainer","test_ai_timer","TestRuntimeTimer","","","test_log_while_running",""
"passed","Fri May 22 17:20:39 GMT 2026","Fri May 22 17:20:39 GMT 2026","1","tests.transformers","test_modeling_rope_utils","RoPEUtilsTest","","","test_rope_config_validation_longrope_invalid_short_factor_type",""
"passed","Fri May 22 17:20:40 GMT 2026","Fri May 22 17:20:40 GMT 2026","2","tests.ai_edited_test.cli","test_ai_deepseek_v3_moe_gate","TestGateWithSeqAux","","","test_topkgating_with_seq_aux","Test topkgating with seq_aux enabled."
"passed","Fri May 22 17:20:57 GMT 2026","Fri May 22 17:20:57 GMT 2026","0","tests.ai_edited_test.utils","test_ai_image_utils","TestCheck","","","test_mixed_returns_true",""
"passed","Fri May 22 17:20:57 GMT 2026","Fri May 22 17:20:57 GMT 2026","0","tests.ai_edited_test.utils","test_ai_initializer","TestCalculateGain","","","test_leaky_relu_custom_param",""
"passed","Fri May 22 17:20:56 GMT 2026","Fri May 22 17:20:56 GMT 2026","0","tests.ai_edited_test.transformers","test_ai_moe_gate","TestMoEGateMixinGateScoreFunc","","","test_gelu",""
"passed","Fri May 22 17:20:39 GMT 2026","Fri May 22 17:20:39 GMT 2026","1","tests.ai_edited_test.cli","test_ai_auto_parallel_workflow","TestPretrainingTrainer","","","test_is_pretraining_flag",""
"passed","Fri May 22 17:10:13 GMT 2026","Fri May 22 17:10:20 GMT 2026","7284","tests.transformers.paddleocr_vl","test_processor","PaddleOCRVLProcessorTest","","","test_processor_from_and_save_pretrained_as_nested_dict",""
"passed","Fri May 22 17:20:56 GMT 2026","Fri May 22 17:20:56 GMT 2026","1","tests.ai_edited_test.transformers","test_ai_vocab_utils","TestCalculatePaddedVocabSize","","","test_logging_disabled_no_print",""
"passed","Fri May 22 17:02:52 GMT 2026","Fri May 22 17:02:53 GMT 2026","1587","tests.transformers.ernie4_5_moe_vl","test_processor","Ernie4_5_VLProcessorTest","","","test_args_overlap_kwargs",""
"skipped","Fri May 22 17:08:24 GMT 2026","Fri May 22 17:08:24 GMT 2026","0","tests.transformers.glm_ocr","test_processor","Glm46VProcessorTest","","","test_unstructured_kwargs_batched_video",""
"passed","Fri May 22 17:20:55 GMT 2026","Fri May 22 17:20:55 GMT 2026","0","tests.ai_edited_test.transformers","test_ai_ernie4_5_moe_pp","TestCreateSkipConfigForRefinedRecompute","","","test_recompute_granularity_none_non_dict_modules","When recompute_granularity is None and recompute_modules is not dict,
        sets empty skip_recompute_ops (early return)."
"passed","Fri May 22 17:20:40 GMT 2026","Fri May 22 17:20:40 GMT 2026","1","tests.ai_edited_test.cli","test_ai_deepseek_v3_config","TestDeepseekV2FastConfig","","","test_moe_layer_freq_config","Test moe_layer_freq with different values."
"passed","Fri May 22 17:20:57 GMT 2026","Fri May 22 17:20:57 GMT 2026","1","tests.ai_edited_test.utils","test_ai_optimizer","TestAdamWCustomIsDtypeFp16OrBf16","","","test_invalid_dtype_raises",""
"passed","Fri May 22 17:20:56 GMT 2026","Fri May 22 17:20:56 GMT 2026","0","tests.ai_edited_test.transformers","test_ai_optimization","TestIsInteger","","","test_is_integer_false_bool",""
"passed","Fri May 22 17:14:54 GMT 2026","Fri May 22 17:14:54 GMT 2026","1","tests.transformers.qwen2_vl","test_video_processor","Qwen2VLVideoProcessingTest","","","test_cast_dtype_device",""
"passed","Fri May 22 17:16:38 GMT 2026","Fri May 22 17:16:38 GMT 2026","55","tests.transformers.qwen3_vl","test_modeling","Qwen3VLModelTest","","","test_generate_without_input_ids",""
"passed","Fri May 22 17:20:52 GMT 2026","Fri May 22 17:20:52 GMT 2026","0","tests.ai_edited_test.nn","test_ai_moe_utils","TestManualBackward","","","test_backward_function_callable","Test that the returned backward function can be called."
"passed","Fri May 22 17:20:49 GMT 2026","Fri May 22 17:20:49 GMT 2026","0","tests.ai_edited_test.data","test_ai_vocab","TestVocabSortIndex","","","test_sort_with_out_of_range_raises",""
"passed","Fri May 22 17:20:55 GMT 2026","Fri May 22 17:20:55 GMT 2026","0","tests.ai_edited_test.transformers","test_ai_image_transforms","TestToChannelDimensionFormat","","","test_invalid_input",""
"passed","Fri May 22 17:20:56 GMT 2026","Fri May 22 17:20:56 GMT 2026","1","tests.ai_edited_test.transformers","test_ai_moe_gate_auto","TestMoEGateMixinAutoGateScoreFunc","","","test_leaky_relu",""
"passed","Fri May 22 17:20:48 GMT 2026","Fri May 22 17:20:48 GMT 2026","1","tests.ai_edited_test.cli","test_ai_logging_callback","TestLoggingCallback","","","test_on_log_dict_logs","Test on_log with dict logs."
"passed","Fri May 22 17:04:36 GMT 2026","Fri May 22 17:04:36 GMT 2026","173","tests.transformers.glm4v_moe","test_modeling","Glm4vMoeIntegrationTest","","","test_model_logits",""
"passed","Fri May 22 17:20:54 GMT 2026","Fri May 22 17:20:54 GMT 2026","0","tests.ai_edited_test.trainer","test_ai_uc_utils","TestGenerateBaseStaticName","","","test_moment2_name","Test generating base name from moment2."
"passed","Fri May 22 17:20:41 GMT 2026","Fri May 22 17:20:41 GMT 2026","1","tests.ai_edited_test.cli","test_ai_export","TestLoggerMergeConfig","","","test_lora_merge_true","Test logger_merge_config with lora_merge=True."
"passed","Fri May 22 17:03:16 GMT 2026","Fri May 22 17:03:18 GMT 2026","1122","tests.transformers.ernie4_5_moe_vl","test_tokenizer","Ernie4_5_VL_TokenizationTest","","","test_special_token",""
"passed","Fri May 22 17:20:54 GMT 2026","Fri May 22 17:20:54 GMT 2026","0","tests.ai_edited_test.transformers","test_ai_aoa_config_base","TestMoEAOAConfigGeneratorInverse","","","test_inv_grouped_gemm_none",""
"passed","Fri May 22 17:20:57 GMT 2026","Fri May 22 17:20:57 GMT 2026","0","tests.ai_edited_test.utils","test_ai_image_utils","TestBbox","","","test_iou",""
"passed","Fri May 22 17:20:40 GMT 2026","Fri May 22 17:20:40 GMT 2026","2","tests.ai_edited_test.cli","test_ai_deepseek_v3_moe_gate","TestTopkgating","","","test_topkgating_group_limited_greedy","Test topkgating with group_limited_greedy method."
"skipped","Fri May 22 17:08:26 GMT 2026","Fri May 22 17:08:26 GMT 2026","0","tests.transformers.gpt_oss","test_modeling","GptOssModelTest","","","test_training_gradient_checkpointing",""
"passed","Fri May 22 17:20:40 GMT 2026","Fri May 22 17:20:40 GMT 2026","0","tests.ai_edited_test.cli","test_ai_deepseek_v3_moe_utils","TestTensorExtensions","","","test_holder_size_returns_int","Test _holder_size returns an integer for an initialized tensor."
"passed","Fri May 22 17:20:56 GMT 2026","Fri May 22 17:20:56 GMT 2026","1","tests.ai_edited_test.transformers","test_ai_transformers_attention_utils","TestAttentionBase","","","test_forward_raises_not_implemented",""
"passed","Fri May 22 17:20:49 GMT 2026","Fri May 22 17:20:49 GMT 2026","0","tests.ai_edited_test.data","test_ai_dist_dataloader","TestDistDataLoader","","","test_import","Test that DistDataLoader can be imported."
